Fecha;Carguio;Cami¢n;Flota;Material;Origen;Zona;Destino;Tonelaje;Ciclos;Rajo
20-12-2022;CF233;C155;CAT 793 F;LASTRE (LAS);LLA/F01/2332.5/104;F01 LLA;BOT_MIR_2423_A;244,2630005;1;LLANO
20-12-2022;CF233;C156;CAT 793 F;Baja Ley 1;ST-TS_18;OXIDO;CHANCADO-OXIDO;1450,769012;7;TESORO
20-12-2022;CF233;C156;CAT 793 F;Baja Ley 1;ST-TS_18;OXIDO;ST-TS_18;207,253006;1;TESORO
20-12-2022;CF233;C161;CAT 793 F;LASTRE (LAS);LLA/F01/2332.5/104;F01 LLA;BOT_MIR_2423_A;244,2630005;1;LLANO
20-12-2022;CF233;C164;CAT 793 F;Baja Ley 1;ST-TS_18;OXIDO;CHANCADO-OXIDO;1658,022034;8;TESORO
20-12-2022;CF3;C07;CAT 797 B;Lastre Sulfurado;ESP/F07/2168/701;FASE 7;BOT_2380_INT;349,5490112;1;ESPERANZA
20-12-2022;CF3;C07;CAT 797 B;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_INT_RB;1048,647034;3;ESPERANZA
20-12-2022;CF3;C07;CAT 797 B;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_PLATAFORMA;349,5490112;1;ESPERANZA
20-12-2022;CF3;C07;CAT 797 B;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_RAMPA_SUPERIOR;349,5490112;1;ESPERANZA
20-12-2022;CF3;C08;CAT 797 B;Lastre Sulfurado;ESP/F07/2168/701;FASE 7;BOT_2380_INT;349,5490112;1;ESPERANZA
20-12-2022;CF3;C13;CAT 797 B;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_RAMPA_SUPERIOR;349,5490112;1;ESPERANZA
20-12-2022;CF3;C15;CAT 797 B;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_2380_INT;349,5490112;1;ESPERANZA
20-12-2022;CF3;C15;CAT 797 B;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_INT_RB;349,5490112;1;ESPERANZA
20-12-2022;CF3;C15;CAT 797 B;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_PLATAFORMA;1048,647034;3;ESPERANZA
20-12-2022;CF3;C151;CAT 793 F;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_PLATAFORMA;214,5240021;1;ESPERANZA
20-12-2022;CF3;C161;CAT 793 F;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_INT_RB;214,5240021;1;ESPERANZA
20-12-2022;CF3;C161;CAT 793 F;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_PLATAFORMA;643,5730133;3;ESPERANZA
20-12-2022;CF3;C19;CAT 797 F;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_PLATAFORMA;349,5490112;1;ESPERANZA
20-12-2022;CF3;C20;CAT 797 F;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_PLATAFORMA;349,5490112;1;ESPERANZA
20-12-2022;CF3;C23;CAT 797 F;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_RAMPA_SUPERIOR;349,5490112;1;ESPERANZA
20-12-2022;CF3;C24;CAT 797 F;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_INT_RB;349,5490112;1;ESPERANZA
20-12-2022;CF3;C34;CAT 797 F;Lastre Sulfurado;ESP/F07/2168/701;FASE 7;BOT_2380_INT;349,5490112;1;ESPERANZA
20-12-2022;CF3;C34;CAT 797 F;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_INT_RB;349,5490112;1;ESPERANZA
20-12-2022;CF3;C34;CAT 797 F;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_PLATAFORMA;349,5490112;1;ESPERANZA
20-12-2022;CF3;C39;CAT 797 F;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_RAMPA_SUPERIOR;349,5490112;1;ESPERANZA
20-12-2022;CF3;C40;CAT 797 F;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_PLATAFORMA;349,5490112;1;ESPERANZA
20-12-2022;CF3;C41;CAT 797 F;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_PLATAFORMA;1747,748047;5;ESPERANZA
20-12-2022;CF3;C43;CAT 797 F;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_INT_RB;699,0980225;2;ESPERANZA
20-12-2022;CF3;C43;CAT 797 F;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_PLATAFORMA;1398,199951;4;ESPERANZA
20-12-2022;CF3;C43;CAT 797 F;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_RAMPA_SUPERIOR;349,5490112;1;ESPERANZA
20-12-2022;CF3;C45;CAT 797 F;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_PLATAFORMA;349,5490112;1;ESPERANZA
20-12-2022;CF3;C49;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_INT_RB;288,1010132;1;ESPERANZA
20-12-2022;CF3;C49;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_PLATAFORMA;864,3029785;3;ESPERANZA
20-12-2022;CF3;C50;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/701;FASE 7;BOT_2380_INT;576,2020264;2;ESPERANZA
20-12-2022;CF3;C50;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_2380_INT;288,1010132;1;ESPERANZA
20-12-2022;CF3;C50;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_INT_RB;288,1010132;1;ESPERANZA
20-12-2022;CF3;C50;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_PLATAFORMA;576,2020264;2;ESPERANZA
20-12-2022;CF3;C50;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_RAMPA_SUPERIOR;288,1010132;1;ESPERANZA
20-12-2022;CF3;C51;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/701;FASE 7;BOT_2380_INT;576,2020264;2;ESPERANZA
20-12-2022;CF3;C51;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_PLATAFORMA;1728,602051;6;ESPERANZA
20-12-2022;CF3;C51;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_RAMPA_SUPERIOR;576,2020264;2;ESPERANZA
20-12-2022;CF3;C52;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_PLATAFORMA;2016,707031;7;ESPERANZA
20-12-2022;CF3;C52;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_RAMPA_SUPERIOR;288,1010132;1;ESPERANZA
20-12-2022;CF3;C53;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_PLATAFORMA;1440,5;5;ESPERANZA
20-12-2022;CF3;C54;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/701;FASE 7;BOT_2380_INT;288,1010132;1;ESPERANZA
20-12-2022;CF3;C54;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_2380_INT;288,1010132;1;ESPERANZA
20-12-2022;CF3;C54;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_INT_RB;288,1010132;1;ESPERANZA
20-12-2022;CF3;C54;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_PLATAFORMA;1152,403992;4;ESPERANZA
20-12-2022;CF3;C55;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/701;FASE 7;BOT_2380_INT;288,1010132;1;ESPERANZA
20-12-2022;CF3;C55;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_2380_INT;576,2020264;2;ESPERANZA
20-12-2022;CF3;C55;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_INT_RB;288,1010132;1;ESPERANZA
20-12-2022;CF3;C55;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_PLATAFORMA;864,3030396;3;ESPERANZA
20-12-2022;CF3;C56;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/701;FASE 7;BOT_2380_INT;576,2020264;2;ESPERANZA
20-12-2022;CF3;C56;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_2380_INT;576,2020264;2;ESPERANZA
20-12-2022;CF3;C56;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_PLATAFORMA;1440,505066;5;ESPERANZA
20-12-2022;CF3;C56;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_RAMPA_SUPERIOR;288,1010132;1;ESPERANZA
20-12-2022;CF3;C57;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/701;FASE 7;BOT_2380_INT;576,2020264;2;ESPERANZA
20-12-2022;CF3;C57;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_INT_RB;576,2020264;2;ESPERANZA
20-12-2022;CF3;C57;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_PLATAFORMA;1152,403992;4;ESPERANZA
20-12-2022;CF3;C58;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/701;FASE 7;BOT_2380_INT;288,1010132;1;ESPERANZA
20-12-2022;CF3;C58;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_PLATAFORMA;288,1010132;1;ESPERANZA
20-12-2022;CF3;C59;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/701;FASE 7;BOT_2380_INT;288,1010132;1;ESPERANZA
20-12-2022;CF3;C59;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_INT_RB;576,2020264;2;ESPERANZA
20-12-2022;CF3;C59;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_PLATAFORMA;1440,505066;5;ESPERANZA
20-12-2022;CF3;C60;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/701;FASE 7;BOT_2380_INT;576,2020264;2;ESPERANZA
20-12-2022;CF3;C60;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_INT_RB;288,1010132;1;ESPERANZA
20-12-2022;CF3;C60;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_PLATAFORMA;1152,403992;4;ESPERANZA
20-12-2022;CF3;C61;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/701;FASE 7;BOT_2380_INT;288,1010132;1;ESPERANZA
20-12-2022;CF3;C61;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_PLATAFORMA;576,2020264;2;ESPERANZA
20-12-2022;CF3;C61;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/713;FASE 7;BOT_RAMPA_SUPERIOR;288,1010132;1;ESPERANZA
20-12-2022;PA2;C08;CAT 797 B;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;CHANCADO-SULFURO;696,1430054;2;ESPERANZA
20-12-2022;PA2;C09;CAT 797 B;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;CHANCADO-SULFURO;696,1430054;2;ESPERANZA
20-12-2022;PA2;C10;CAT 797 B;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;CHANCADO-SULFURO;1044,21402;3;ESPERANZA
20-12-2022;PA2;C10;CAT 797 B;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;STOCK_SAL_DIN;696,1420288;2;ESPERANZA
20-12-2022;PA2;C11;CAT 797 B;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;CHANCADO-SULFURO;696,1430054;2;ESPERANZA
20-12-2022;PA2;C12;CAT 797 B;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;CHANCADO-SULFURO;696,1430054;2;ESPERANZA
20-12-2022;PA2;C13;CAT 797 B;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;CHANCADO-SULFURO;1044,21402;3;ESPERANZA
20-12-2022;PA2;C13;CAT 797 B;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;STOCK_SAL_DIN;348,0710144;1;ESPERANZA
20-12-2022;PA2;C14;CAT 797 B;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;CHANCADO-SULFURO;348,0710144;1;ESPERANZA
20-12-2022;PA2;C17;CAT 797 F;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;CHANCADO-SULFURO;2088,433044;6;ESPERANZA
20-12-2022;PA2;C18;CAT 797 F;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;CHANCADO-SULFURO;696,1420288;2;ESPERANZA
20-12-2022;PA2;C18;CAT 797 F;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;STOCK_SAL_DIN;348,0710144;1;ESPERANZA
20-12-2022;PA2;C19;CAT 797 F;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;CHANCADO-SULFURO;2088,429016;6;ESPERANZA
20-12-2022;PA2;C20;CAT 797 F;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;CHANCADO-SULFURO;1044,21402;3;ESPERANZA
20-12-2022;PA2;C21;CAT 797 F;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;CHANCADO-SULFURO;1044,21402;3;ESPERANZA
20-12-2022;PA2;C213;KOM 980 ESP;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;CHANCADO-SULFURO;720,3560181;2;ESPERANZA
20-12-2022;PA2;C214;KOM 980 ESP;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;CHANCADO-SULFURO;1080,534027;3;ESPERANZA
20-12-2022;PA2;C215;KOM 980 ESP;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;CHANCADO-SULFURO;1800,890015;5;ESPERANZA
20-12-2022;PA2;C22;CAT 797 F;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;CHANCADO-SULFURO;696,1420288;2;ESPERANZA
20-12-2022;PA2;C23;CAT 797 F;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;CHANCADO-SULFURO;348,0710144;1;ESPERANZA
20-12-2022;PA2;C24;CAT 797 F;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;CHANCADO-SULFURO;696,1420288;2;ESPERANZA
20-12-2022;PA2;C25;CAT 797 F;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;CHANCADO-SULFURO;696,1430054;2;ESPERANZA
20-12-2022;PA2;C25;CAT 797 F;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;STOCK_SAL_DIN;348,0710144;1;ESPERANZA
20-12-2022;PA2;C32;CAT 797 F;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;CHANCADO-SULFURO;1392,280975;4;ESPERANZA
20-12-2022;PA2;C34;CAT 797 F;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;CHANCADO-SULFURO;348,0710144;1;ESPERANZA
20-12-2022;PA2;C36;CAT 797 F;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;CHANCADO-SULFURO;696,1420288;2;ESPERANZA
20-12-2022;PA2;C37;CAT 797 F;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;CHANCADO-SULFURO;696,1420288;2;ESPERANZA
20-12-2022;PA2;C38;CAT 797 F;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;CHANCADO-SULFURO;696,1430054;2;ESPERANZA
20-12-2022;PA2;C39;CAT 797 F;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;CHANCADO-SULFURO;348,0710144;1;ESPERANZA
20-12-2022;PA2;C40;CAT 797 F;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;CHANCADO-SULFURO;1392,286011;4;ESPERANZA
20-12-2022;PA2;C41;CAT 797 F;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;CHANCADO-SULFURO;696,1430054;2;ESPERANZA
20-12-2022;PA2;C42;CAT 797 F;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;STOCK_SAL_DIN;348,0710144;1;ESPERANZA
20-12-2022;PA2;C43;CAT 797 F;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;CHANCADO-SULFURO;1044,21402;3;ESPERANZA
20-12-2022;PA2;C44;CAT 797 F;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;CHANCADO-SULFURO;696,1420288;2;ESPERANZA
20-12-2022;PA2;C45;CAT 797 F;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;CHANCADO-SULFURO;348,0710144;1;ESPERANZA
20-12-2022;PA2;C46;CAT 797 F;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;CHANCADO-SULFURO;1392,285034;4;ESPERANZA
20-12-2022;PA2;C46;CAT 797 F;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;STOCK_SAL_DIN;348,0710144;1;ESPERANZA
20-12-2022;PA2;C47;CAT 797 F;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;CHANCADO-SULFURO;1740,361053;5;ESPERANZA
20-12-2022;PA2;C58;KOM 930 E;Sulfuro de Alta Ley;ESP/F08/1816/805;FASE 8;CHANCADO-SULFURO;577,6539917;2;ESPERANZA
20-12-2022;PA211;C07;CAT 797 B;Lastre Oxidado;ESP/F07/2168/707;FASE 7;BOT_PLATAFORMA;349,5490112;1;ESPERANZA
20-12-2022;PA211;C07;CAT 797 B;Lastre Oxidado;ESP/F07/2168/709;FASE 7;BOT_2380_INT;349,5490112;1;ESPERANZA
20-12-2022;PA211;C07;CAT 797 B;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_2380_INT;349,5490112;1;ESPERANZA
20-12-2022;PA211;C07;CAT 797 B;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_INT_RB;349,5490112;1;ESPERANZA
20-12-2022;PA211;C08;CAT 797 B;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_2380_INT;699,0980225;2;ESPERANZA
20-12-2022;PA211;C08;CAT 797 B;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_INT_CORTO;349,5490112;1;ESPERANZA
20-12-2022;PA211;C08;CAT 797 B;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_INT_RB;1048,647034;3;ESPERANZA
20-12-2022;PA211;C11;CAT 797 B;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_PLATAFORMA;349,5490112;1;ESPERANZA
20-12-2022;PA211;C14;CAT 797 B;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_PLATAFORMA;699,0980225;2;ESPERANZA
20-12-2022;PA211;C15;CAT 797 B;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_2380_INT;349,5490112;1;ESPERANZA
20-12-2022;PA211;C15;CAT 797 B;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_INT_RB;699,0980225;2;ESPERANZA
20-12-2022;PA211;C15;CAT 797 B;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_PLATAFORMA;1398,199036;4;ESPERANZA
20-12-2022;PA211;C161;CAT 793 F;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_INT_RB;214,5240021;1;ESPERANZA
20-12-2022;PA211;C161;CAT 793 F;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_PLATAFORMA;858,0980225;4;ESPERANZA
20-12-2022;PA211;C161;CAT 793 F;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_RAMPA_F08;214,5240021;1;ESPERANZA
20-12-2022;PA211;C20;CAT 797 F;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_PLATAFORMA;349,5490112;1;ESPERANZA
20-12-2022;PA211;C23;CAT 797 F;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_PLATAFORMA;349,5490112;1;ESPERANZA
20-12-2022;PA211;C24;CAT 797 F;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_INT_RB;349,5490112;1;ESPERANZA
20-12-2022;PA211;C32;CAT 797 F;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_PLATAFORMA;349,5490112;1;ESPERANZA
20-12-2022;PA211;C34;CAT 797 F;Lastre Oxidado;ESP/F07/2168/707;FASE 7;BOT_PLATAFORMA;699,0980225;2;ESPERANZA
20-12-2022;PA211;C34;CAT 797 F;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_2380_INT;1048,647034;3;ESPERANZA
20-12-2022;PA211;C34;CAT 797 F;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_INT_RB;349,5490112;1;ESPERANZA
20-12-2022;PA211;C34;CAT 797 F;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_PLATAFORMA;349,5490112;1;ESPERANZA
20-12-2022;PA211;C38;CAT 797 F;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_PLATAFORMA;349,5490112;1;ESPERANZA
20-12-2022;PA211;C39;CAT 797 F;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_INT_RB;699,0980225;2;ESPERANZA
20-12-2022;PA211;C39;CAT 797 F;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_PLATAFORMA;1048,650024;3;ESPERANZA
20-12-2022;PA211;C41;CAT 797 F;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_2380_INT;349,5490112;1;ESPERANZA
20-12-2022;PA211;C41;CAT 797 F;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_INT_RB;1048,647034;3;ESPERANZA
20-12-2022;PA211;C41;CAT 797 F;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_PLATAFORMA;1048,647034;3;ESPERANZA
20-12-2022;PA211;C43;CAT 797 F;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_2380_INT;349,5490112;1;ESPERANZA
20-12-2022;PA211;C43;CAT 797 F;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_PLATAFORMA;349,5490112;1;ESPERANZA
20-12-2022;PA211;C45;CAT 797 F;Lastre Oxidado;ESP/F07/2168/707;FASE 7;BOT_PLATAFORMA;349,5490112;1;ESPERANZA
20-12-2022;PA211;C45;CAT 797 F;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_INT_RB;349,5490112;1;ESPERANZA
20-12-2022;PA211;C45;CAT 797 F;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_PLATAFORMA;1048,650024;3;ESPERANZA
20-12-2022;PA211;C49;KOM 930 E;Lastre Oxidado;ESP/F07/2168/707;FASE 7;BOT_PLATAFORMA;576,2020264;2;ESPERANZA
20-12-2022;PA211;C49;KOM 930 E;Lastre Oxidado;ESP/F07/2168/709;FASE 7;BOT_PLATAFORMA;288,1010132;1;ESPERANZA
20-12-2022;PA211;C49;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_2380_INT;3169,11499;11;ESPERANZA
20-12-2022;PA211;C49;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_INT_RB;576,2020264;2;ESPERANZA
20-12-2022;PA211;C49;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_PLATAFORMA;2304,810974;8;ESPERANZA
20-12-2022;PA211;C50;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_2380_INT;1728,606018;6;ESPERANZA
20-12-2022;PA211;C50;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_INT_RB;1152,404053;4;ESPERANZA
20-12-2022;PA211;C50;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_PLATAFORMA;2304,810974;8;ESPERANZA
20-12-2022;PA211;C50;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_RAMPA_SUPERIOR;288,1010132;1;ESPERANZA
20-12-2022;PA211;C51;KOM 930 E;Lastre Oxidado;ESP/F07/2168/707;FASE 7;BOT_2380_INT;288,1010132;1;ESPERANZA
20-12-2022;PA211;C51;KOM 930 E;Lastre Oxidado;ESP/F07/2168/707;FASE 7;BOT_PLATAFORMA;288,1010132;1;ESPERANZA
20-12-2022;PA211;C51;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_2380_INT;1152,404053;4;ESPERANZA
20-12-2022;PA211;C51;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_INT_RB;864,3030396;3;ESPERANZA
20-12-2022;PA211;C51;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_PLATAFORMA;2016,703003;7;ESPERANZA
20-12-2022;PA211;C52;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_2380_INT;1728,606018;6;ESPERANZA
20-12-2022;PA211;C52;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_INT_RB;1728,602051;6;ESPERANZA
20-12-2022;PA211;C52;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_PLATAFORMA;1440,505005;5;ESPERANZA
20-12-2022;PA211;C53;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_2380_INT;288,1010132;1;ESPERANZA
20-12-2022;PA211;C53;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_INT_RB;576,2020264;2;ESPERANZA
20-12-2022;PA211;C53;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_PLATAFORMA;1728,602051;6;ESPERANZA
20-12-2022;PA211;C54;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_2380_INT;1440,505066;5;ESPERANZA
20-12-2022;PA211;C54;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_INT_RB;1152,404053;4;ESPERANZA
20-12-2022;PA211;C54;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_PLATAFORMA;864,3029785;3;ESPERANZA
20-12-2022;PA211;C55;KOM 930 E;Lastre Oxidado;ESP/F07/2168/707;FASE 7;BOT_PLATAFORMA;576,2020264;2;ESPERANZA
20-12-2022;PA211;C55;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_2380_INT;1440,505005;5;ESPERANZA
20-12-2022;PA211;C55;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_INT_RB;1152,404053;4;ESPERANZA
20-12-2022;PA211;C55;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_PLATAFORMA;1728,602051;6;ESPERANZA
20-12-2022;PA211;C56;KOM 930 E;Lastre Oxidado;ESP/F07/2168/707;FASE 7;BOT_2380_INT;288,1010132;1;ESPERANZA
20-12-2022;PA211;C56;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_2380_INT;2304,804077;8;ESPERANZA
20-12-2022;PA211;C56;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_INT_RB;576,2020264;2;ESPERANZA
20-12-2022;PA211;C56;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_PLATAFORMA;864,3030396;3;ESPERANZA
20-12-2022;PA211;C56;KOM 930 E;Lastre Sulfurado;ESP/F07/2168/712;FASE 7;BOT_RAMPA_F08;288,1010132;1;ESPERANZA
