Fecha;Carguio;Cami¢n;Flota;Material;Origen;Zona;Destino;Tonelaje;Ciclos;Rajo
05-12-2022;CF2;C20;CAT 797 F;Sulfuro de Media;ESP/F08/1832/815;FASE 8;CHANCADO-SULFURO;696,1420288;2;ESPERANZA
05-12-2022;CF2;C21;CAT 797 F;Sulfuro de Media;ESP/F08/1832/815;FASE 8;CHANCADO-SULFURO;348,0710144;1;ESPERANZA
05-12-2022;CF2;C22;CAT 797 F;Sulfuro Baja Ley;ESP/F08/1832/815;FASE 8;CHANCADO-SULFURO;348,0710144;1;ESPERANZA
05-12-2022;CF2;C22;CAT 797 F;Sulfuro de Media;ESP/F08/1832/812;FASE 8;STOCK_SME1;348,0710144;1;ESPERANZA
05-12-2022;CF2;C22;CAT 797 F;Sulfuro de Media;ESP/F08/1832/815;FASE 8;CHANCADO-SULFURO;348,0710144;1;ESPERANZA
05-12-2022;CF2;C24;CAT 797 F;Sulfuro de Media;ESP/F08/1832/812;FASE 8;CHANCADO-SULFURO;348,0710144;1;ESPERANZA
05-12-2022;CF2;C25;CAT 797 F;Sulfuro de Media;ESP/F08/1832/815;FASE 8;CHANCADO-SULFURO;348,0710144;1;ESPERANZA
05-12-2022;CF2;C32;CAT 797 F;Sulfuro Baja Ley;ESP/F08/1832/815;FASE 8;CHANCADO-SULFURO;348,0710144;1;ESPERANZA
05-12-2022;CF2;C32;CAT 797 F;Sulfuro de Media;ESP/F08/1832/815;FASE 8;CHANCADO-SULFURO;696,1420288;2;ESPERANZA
05-12-2022;CF2;C32;CAT 797 F;Sulfuro de Media;STOCK_SME1;ESPERANZA;CHANCADO-SULFURO;3053,22998;8;ESPERANZA
05-12-2022;CF2;C34;CAT 797 F;Sulfuro Baja Ley;ESP/F08/1832/815;FASE 8;CHANCADO-SULFURO;348,0710144;1;ESPERANZA
05-12-2022;CF2;C34;CAT 797 F;Sulfuro Baja Ley;STOCK_SBL1;ESPERANZA;CHANCADO-SULFURO;1526,609985;4;ESPERANZA
05-12-2022;CF2;C34;CAT 797 F;Sulfuro de Media;ESP/F08/1832/812;FASE 8;STOCK_SME1;348,0710144;1;ESPERANZA
05-12-2022;CF2;C34;CAT 797 F;Sulfuro de Media;ESP/F08/1832/815;FASE 8;STOCK_SME;348,0710144;1;ESPERANZA
05-12-2022;CF2;C34;CAT 797 F;Sulfuro de Media;STOCK_SME1;ESPERANZA;CHANCADO-SULFURO;3816,529907;10;ESPERANZA
05-12-2022;CF2;C36;CAT 797 F;Sulfuro Baja Ley;ESP/F08/1832/815;FASE 8;STOCK_SBL1;348,0710144;1;ESPERANZA
05-12-2022;CF2;C36;CAT 797 F;Sulfuro de Media;ESP/F08/1832/815;FASE 8;CHANCADO-SULFURO;696,1430054;2;ESPERANZA
05-12-2022;CF2;C36;CAT 797 F;Sulfuro de Media;ESP/F08/1832/815;FASE 8;STOCK_SME1;348,0710144;1;ESPERANZA
05-12-2022;CF2;C37;CAT 797 F;Sulfuro de Media;ESP/F08/1832/815;FASE 8;CHANCADO-SULFURO;696,1430054;2;ESPERANZA
05-12-2022;CF2;C38;CAT 797 F;Sulfuro de Media;ESP/F08/1832/815;FASE 8;CHANCADO-SULFURO;348,0710144;1;ESPERANZA
05-12-2022;CF2;C38;CAT 797 F;Sulfuro de Media;STOCK_SME1;ESPERANZA;CHANCADO-SULFURO;1144,959961;3;ESPERANZA
05-12-2022;CF2;C40;CAT 797 F;Sulfuro de Media;ESP/F08/1832/815;FASE 8;CHANCADO-SULFURO;348,0710144;1;ESPERANZA
05-12-2022;CF2;C41;CAT 797 F;Sulfuro de Media;ESP/F08/1832/815;FASE 8;CHANCADO-SULFURO;348,0710144;1;ESPERANZA
05-12-2022;CF2;C41;CAT 797 F;Sulfuro de Media;STOCK_SME1;ESPERANZA;CHANCADO-SULFURO;381,6530151;1;ESPERANZA
05-12-2022;CF2;C44;CAT 797 F;Sulfuro de Media;ESP/F08/1832/815;FASE 8;CHANCADO-SULFURO;696,1420288;2;ESPERANZA
05-12-2022;CF2;C44;CAT 797 F;Sulfuro de Media;STOCK_SME1;ESPERANZA;CHANCADO-SULFURO;2671,570068;7;ESPERANZA
05-12-2022;CF2;C45;CAT 797 F;Sulfuro Baja Ley;ESP/F08/1832/815;FASE 8;CHANCADO-SULFURO;696,1420288;2;ESPERANZA
05-12-2022;CF2;C46;CAT 797 F;Sulfuro de Media;ESP/F08/1832/815;FASE 8;CHANCADO-SULFURO;696,1430054;2;ESPERANZA
05-12-2022;CF2;C47;CAT 797 F;Sulfuro de Media;ESP/F08/1832/815;FASE 8;CHANCADO-SULFURO;696,1420288;2;ESPERANZA
05-12-2022;CF2;C47;CAT 797 F;Sulfuro de Media;STOCK_SME1;ESPERANZA;CHANCADO-SULFURO;3816,530029;10;ESPERANZA
05-12-2022;CF2;C48;CAT 797 F;Sulfuro Baja Ley;ESP/F08/1832/815;FASE 8;CHANCADO-SULFURO;348,0710144;1;ESPERANZA
05-12-2022;CF2;C48;CAT 797 F;Sulfuro de Media;ESP/F08/1832/815;FASE 8;CHANCADO-SULFURO;1392,280975;4;ESPERANZA
05-12-2022;CF2;C49;KOM 930 E;Sulfuro Baja Ley;STOCK_SBL1;ESPERANZA;CHANCADO-SULFURO;943,6849976;3;ESPERANZA
05-12-2022;CF2;C49;KOM 930 E;Sulfuro de Media;STOCK_SME1;ESPERANZA;CHANCADO-SULFURO;1258,25;4;ESPERANZA
05-12-2022;CF2;C50;KOM 930 E;Sulfuro de Media;ESP/F08/1832/815;FASE 8;CHANCADO-SULFURO;577,6539917;2;ESPERANZA
05-12-2022;CF2;C54;KOM 930 E;Sulfuro de Media;ESP/F08/1832/815;FASE 8;CHANCADO-SULFURO;288,8269958;1;ESPERANZA
05-12-2022;CF2;C55;KOM 930 E;Sulfuro de Media;ESP/F08/1832/815;FASE 8;CHANCADO-SULFURO;866,4809875;3;ESPERANZA
05-12-2022;CF2;C58;KOM 930 E;Sulfuro de Media;ESP/F08/1832/815;FASE 8;CHANCADO-SULFURO;577,6539917;2;ESPERANZA
05-12-2022;CF2;C58;KOM 930 E;Sulfuro de Media;ESP/F08/1832/815;FASE 8;STOCK_SME1;288,8269958;1;ESPERANZA
05-12-2022;CF2;C61;KOM 930 E;Sulfuro de Media;ESP/F08/1832/815;FASE 8;CHANCADO-SULFURO;288,8269958;1;ESPERANZA
05-12-2022;CF232;C121;CAT 793 C;LASTRE (LAS);LLA/F01/2232/001;F01 LLA;BOT_MIR_2423_A;977,0529785;4;LLANO
05-12-2022;CF232;C122;CAT 793 C;LASTRE (LAS);LLA/F01/2232/001;F01 LLA;BOT_MIR_2423_A;1465,578979;6;LLANO
05-12-2022;CF232;C125;CAT 793 C;LASTRE (LAS);LLA/F01/2232/001;F01 LLA;BOT_MIR_2423_A;732,7890015;3;LLANO
05-12-2022;CF232;C128;CAT 793 C;LASTRE (LAS);LLA/F01/2232/001;F01 LLA;BOT_MIR_2423_A;1221,319946;5;LLANO
05-12-2022;CF232;C130;CAT 793 C;LASTRE (LAS);LLA/F01/2232/001;F01 LLA;BOT_MIR_2423_A;977,052002;4;LLANO
05-12-2022;CF232;C132;CAT 793 C;LASTRE (LAS);LLA/F01/2232/001;F01 LLA;BOT_MIR_2423_A;3175,425964;13;LLANO
05-12-2022;CF232;C151;CAT 793 F;LASTRE (LAS);LLA/F01/2232/001;F01 LLA;BOT_MIR_2423_A;488,526001;2;LLANO
05-12-2022;CF232;C152;CAT 793 F;LASTRE (LAS);LLA/F01/2232/001;F01 LLA;BOT_MIR_2423_A;977,0529785;4;LLANO
05-12-2022;CF232;C153;CAT 793 F;LASTRE (LAS);LLA/F01/2232/001;F01 LLA;BOT_MIR_2423_A;488,526001;2;LLANO
05-12-2022;CF232;C154;CAT 793 F;LASTRE (LAS);LLA/F01/2232/001;F01 LLA;BOT_MIR_2423_A;1221,315979;5;LLANO
05-12-2022;CF232;C156;CAT 793 F;LASTRE (LAS);LLA/F01/2232/001;F01 LLA;BOT_MIR_2423_A;1221,319946;5;LLANO
05-12-2022;CF232;C159;CAT 793 F;LASTRE (LAS);LLA/F01/2232/001;F01 LLA;BOT_MIR_2423_A;977,052002;4;LLANO
05-12-2022;CF232;C160;CAT 793 F;LASTRE (LAS);LLA/F01/2232/001;F01 LLA;BOT_MIR_2423_A;1221,315979;5;LLANO
05-12-2022;CF232;C163;CAT 793 F;LASTRE (LAS);LLA/F01/2232/001;F01 LLA;BOT_MIR_2423_A;244,2630005;1;LLANO
05-12-2022;CF234;C122;CAT 793 C;LASTRE (LAS);LLA/F01/2232/001;F01 LLA;BOT_MIR_2423_A;1709,839966;7;LLANO
05-12-2022;CF234;C125;CAT 793 C;LASTRE (LAS);LLA/F01/2232/001;F01 LLA;BOT_MIR_2423_A;732,7890015;3;LLANO
05-12-2022;CF234;C135;CAT 793 C;LASTRE (LAS);LLA/F01/2232/001;F01 LLA;BOT_MIR_2423_A;732,789978;3;LLANO
05-12-2022;CF234;C152;CAT 793 F;LASTRE (LAS);LLA/F01/2232/001;F01 LLA;BOT_MIR_2423_A;244,2630005;1;LLANO
05-12-2022;CF234;C153;CAT 793 F;LASTRE (LAS);LLA/F01/2232/001;F01 LLA;BOT_MIR_2423_A;244,2630005;1;LLANO
05-12-2022;CF234;C154;CAT 793 F;LASTRE (LAS);LLA/F01/2232/001;F01 LLA;BOT_MIR_2423_A;244,2630005;1;LLANO
05-12-2022;CF234;C155;CAT 793 F;LASTRE (LAS);LLA/F01/2232/001;F01 LLA;BOT_MIR_2423_A;1465,579956;6;LLANO
05-12-2022;CF3;C08;CAT 797 B;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;1908,27002;5;ESPERANZA
05-12-2022;CF3;C13;CAT 797 B;Sulfuro Baja Ley;ESP/F08/1832/809;FASE 8;CHANCADO-SULFURO;348,0710144;1;ESPERANZA
05-12-2022;CF3;C13;CAT 797 B;Sulfuro de Media;STOCK_SME1;ESPERANZA;CHANCADO-SULFURO;381,6530151;1;ESPERANZA
05-12-2022;CF3;C15;CAT 797 B;Sulfuro de Media;ESP/F08/1832/803;FASE 8;CHANCADO-SULFURO;348,0710144;1;ESPERANZA
05-12-2022;CF3;C15;CAT 797 B;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;381,6530151;1;ESPERANZA
05-12-2022;CF3;C16;CAT 797 B;Sulfuro de Media;ESP/F08/1832/809;FASE 8;CHANCADO-SULFURO;348,0710144;1;ESPERANZA
05-12-2022;CF3;C164;CAT 793 F;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;1808,001007;8;ESPERANZA
05-12-2022;CF3;C17;CAT 797 F;Sulfuro Baja Ley;ESP/F08/1832/809;FASE 8;CHANCADO-SULFURO;348,0710144;1;ESPERANZA
05-12-2022;CF3;C18;CAT 797 F;Sulfuro Baja Ley;ESP/F08/1832/809;FASE 8;CHANCADO-SULFURO;348,0710144;1;ESPERANZA
05-12-2022;CF3;C20;CAT 797 F;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;1144,959961;3;ESPERANZA
05-12-2022;CF3;C21;CAT 797 F;Sulfuro de Media;ESP/F08/1832/803;FASE 8;CHANCADO-SULFURO;348,0710144;1;ESPERANZA
05-12-2022;CF3;C21;CAT 797 F;Sulfuro de Media;STOCK_SME1;ESPERANZA;CHANCADO-SULFURO;381,6530151;1;ESPERANZA
05-12-2022;CF3;C23;CAT 797 F;Sulfuro Baja Ley;ESP/F08/1832/809;FASE 8;CHANCADO-SULFURO;348,0710144;1;ESPERANZA
05-12-2022;CF3;C24;CAT 797 F;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;763,3070068;2;ESPERANZA
05-12-2022;CF3;C34;CAT 797 F;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;763,3060303;2;ESPERANZA
05-12-2022;CF3;C36;CAT 797 F;Sulfuro Baja Ley;ESP/F08/1832/809;FASE 8;CHANCADO-SULFURO;348,0710144;1;ESPERANZA
05-12-2022;CF3;C40;CAT 797 F;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;763,3070068;2;ESPERANZA
05-12-2022;CF3;C44;CAT 797 F;Sulfuro Baja Ley;ESP/F08/1832/809;FASE 8;CHANCADO-SULFURO;348,0710144;1;ESPERANZA
05-12-2022;CF3;C45;CAT 797 F;Sulfuro de Media;ESP/F08/1832/803;FASE 8;CHANCADO-SULFURO;348,0710144;1;ESPERANZA
05-12-2022;CF3;C46;CAT 797 F;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;381,6530151;1;ESPERANZA
05-12-2022;CF3;C48;CAT 797 F;Sulfuro de Media;ESP/F08/1832/803;FASE 8;CHANCADO-SULFURO;348,0710144;1;ESPERANZA
05-12-2022;CF3;C54;KOM 930 E;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;314,5620117;1;ESPERANZA
05-12-2022;PA1;C07;CAT 797 B;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;2446,83905;7;ESPERANZA
05-12-2022;PA1;C09;CAT 797 B;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;699,0980225;2;ESPERANZA
05-12-2022;PA1;C10;CAT 797 B;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;2796,388062;8;ESPERANZA
05-12-2022;PA1;C10;CAT 797 B;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;1398,199036;4;ESPERANZA
05-12-2022;PA1;C11;CAT 797 B;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;349,5490112;1;ESPERANZA
05-12-2022;PA1;C122;CAT 793 C;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;214,5240021;1;ESPERANZA
05-12-2022;PA1;C123;CAT 793 C;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;429,0490112;2;ESPERANZA
05-12-2022;PA1;C123;CAT 793 C;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;1072,619995;5;ESPERANZA
05-12-2022;PA1;C128;CAT 793 C;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;214,5240021;1;ESPERANZA
05-12-2022;PA1;C13;CAT 797 B;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;349,5490112;1;ESPERANZA
05-12-2022;PA1;C13;CAT 797 B;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;349,5490112;1;ESPERANZA
05-12-2022;PA1;C14;CAT 797 B;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;1747,748962;5;ESPERANZA
05-12-2022;PA1;C15;CAT 797 B;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;2097,297974;6;ESPERANZA
05-12-2022;PA1;C15;CAT 797 B;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;349,5490112;1;ESPERANZA
05-12-2022;PA1;C15;CAT 797 B;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_RAMPA_SUPERIOR;349,5490112;1;ESPERANZA
05-12-2022;PA1;C152;CAT 793 F;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;214,5240021;1;ESPERANZA
05-12-2022;PA1;C156;CAT 793 F;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;429,0490112;2;ESPERANZA
05-12-2022;PA1;C159;CAT 793 F;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;1501,669998;7;ESPERANZA
05-12-2022;PA1;C159;CAT 793 F;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;429,0490112;2;ESPERANZA
05-12-2022;PA1;C16;CAT 797 B;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;349,5490112;1;ESPERANZA
05-12-2022;PA1;C160;CAT 793 F;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;429,0490112;2;ESPERANZA
05-12-2022;PA1;C164;CAT 793 F;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;1072,622009;5;ESPERANZA
05-12-2022;PA1;C164;CAT 793 F;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_CORTO;214,5240021;1;ESPERANZA
05-12-2022;PA1;C164;CAT 793 F;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;1501,670044;7;ESPERANZA
05-12-2022;PA1;C18;CAT 797 F;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;699,0980225;2;ESPERANZA
05-12-2022;PA1;C18;CAT 797 F;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;1398,196045;4;ESPERANZA
05-12-2022;PA1;C19;CAT 797 F;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;349,5490112;1;ESPERANZA
05-12-2022;PA1;C19;CAT 797 F;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;2097,297974;6;ESPERANZA
05-12-2022;PA1;C212;KOM 980 ESP;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;3882,25;11;ESPERANZA
05-12-2022;PA1;C212;KOM 980 ESP;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;3529,321899;10;ESPERANZA
05-12-2022;PA1;C212;KOM 980 ESP;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_RAMPA_SUPERIOR;352,9320068;1;ESPERANZA
05-12-2022;PA1;C213;KOM 980 ESP;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;3529,320068;10;ESPERANZA
05-12-2022;PA1;C213;KOM 980 ESP;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;2470,526001;7;ESPERANZA
05-12-2022;PA1;C214;KOM 980 ESP;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;4235,182007;12;ESPERANZA
05-12-2022;PA1;C214;KOM 980 ESP;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;1058,796021;3;ESPERANZA
05-12-2022;PA1;C215;KOM 980 ESP;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;1764,660034;5;ESPERANZA
05-12-2022;PA1;C215;KOM 980 ESP;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;1411,72998;4;ESPERANZA
05-12-2022;PA1;C22;CAT 797 F;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;1048,647034;3;ESPERANZA
05-12-2022;PA1;C23;CAT 797 F;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;349,5490112;1;ESPERANZA
05-12-2022;PA1;C23;CAT 797 F;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;349,5490112;1;ESPERANZA
05-12-2022;PA1;C24;CAT 797 F;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;699,0980225;2;ESPERANZA
05-12-2022;PA1;C24;CAT 797 F;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_RAMPA_SUPERIOR;349,5490112;1;ESPERANZA
05-12-2022;PA1;C25;CAT 797 F;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;2097,297974;6;ESPERANZA
05-12-2022;PA1;C32;CAT 797 F;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;349,5490112;1;ESPERANZA
05-12-2022;PA1;C36;CAT 797 F;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;349,5490112;1;ESPERANZA
05-12-2022;PA1;C37;CAT 797 F;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;1048,650024;3;ESPERANZA
05-12-2022;PA1;C37;CAT 797 F;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;349,5490112;1;ESPERANZA
05-12-2022;PA1;C40;CAT 797 F;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;349,5490112;1;ESPERANZA
05-12-2022;PA1;C41;CAT 797 F;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;349,5490112;1;ESPERANZA
05-12-2022;PA1;C41;CAT 797 F;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;1398,196045;4;ESPERANZA
05-12-2022;PA1;C43;CAT 797 F;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;349,5490112;1;ESPERANZA
05-12-2022;PA1;C44;CAT 797 F;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;699,0980225;2;ESPERANZA
05-12-2022;PA1;C44;CAT 797 F;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;349,5490112;1;ESPERANZA
05-12-2022;PA1;C45;CAT 797 F;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;1048,650024;3;ESPERANZA
05-12-2022;PA1;C46;CAT 797 F;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;2097,299011;6;ESPERANZA
05-12-2022;PA1;C46;CAT 797 F;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_CORTO;349,5490112;1;ESPERANZA
05-12-2022;PA1;C46;CAT 797 F;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;1398,196045;4;ESPERANZA
05-12-2022;PA1;C48;CAT 797 F;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;349,5490112;1;ESPERANZA
05-12-2022;PA1;C48;CAT 797 F;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;349,5490112;1;ESPERANZA
05-12-2022;PA1;C50;KOM 930 E;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;576,2020264;2;ESPERANZA
05-12-2022;PA1;C50;KOM 930 E;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;576,2020264;2;ESPERANZA
05-12-2022;PA1;C50;KOM 930 E;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_RAMPA_SUPERIOR;288,1010132;1;ESPERANZA
05-12-2022;PA1;C51;KOM 930 E;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;2304,802979;8;ESPERANZA
05-12-2022;PA1;C51;KOM 930 E;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;1440,501038;5;ESPERANZA
05-12-2022;PA1;C52;KOM 930 E;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;2016,70697;7;ESPERANZA
05-12-2022;PA1;C52;KOM 930 E;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;288,1010132;1;ESPERANZA
05-12-2022;PA1;C53;KOM 930 E;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;2304,800049;8;ESPERANZA
05-12-2022;PA1;C53;KOM 930 E;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_CORTO;288,1010132;1;ESPERANZA
05-12-2022;PA1;C53;KOM 930 E;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;1728,606018;6;ESPERANZA
05-12-2022;PA1;C54;KOM 930 E;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;576,2020264;2;ESPERANZA
05-12-2022;PA1;C54;KOM 930 E;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_CORTO;576,2020264;2;ESPERANZA
05-12-2022;PA1;C54;KOM 930 E;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;576,2020264;2;ESPERANZA
05-12-2022;PA1;C55;KOM 930 E;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;576,2020264;2;ESPERANZA
05-12-2022;PA1;C55;KOM 930 E;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;1152,400024;4;ESPERANZA
05-12-2022;PA1;C56;KOM 930 E;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;3169,111023;11;ESPERANZA
05-12-2022;PA1;C57;KOM 930 E;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;3169,101013;11;ESPERANZA
05-12-2022;PA1;C57;KOM 930 E;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_CORTO;576,2020264;2;ESPERANZA
05-12-2022;PA1;C57;KOM 930 E;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;576,2020264;2;ESPERANZA
05-12-2022;PA1;C58;KOM 930 E;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;864,3030396;3;ESPERANZA
05-12-2022;PA1;C58;KOM 930 E;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_RAMPA_SUPERIOR;288,1010132;1;ESPERANZA
05-12-2022;PA1;C59;KOM 930 E;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;2016,702026;7;ESPERANZA
05-12-2022;PA1;C59;KOM 930 E;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;1440,501038;5;ESPERANZA
05-12-2022;PA1;C60;KOM 930 E;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_2380_INT;1440,501038;5;ESPERANZA
05-12-2022;PA1;C60;KOM 930 E;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;1728,601013;6;ESPERANZA
05-12-2022;PA1;C61;KOM 930 E;Lastre Oxidado;ESP/F07/2184/735;FASE 7;BOT_INT_RB;288,1010132;1;ESPERANZA
05-12-2022;PA2;C07;CAT 797 B;Lastre Sulfurado;ESP/F08/1848/832;FASE 8;BOT_RAMPA_SUPERIOR;696,1430054;2;ESPERANZA
05-12-2022;PA2;C08;CAT 797 B;Lastre Sulfurado;ESP/F08/1848/832;FASE 8;BOT_RAMPA_SUPERIOR;348,0710144;1;ESPERANZA
05-12-2022;PA2;C09;CAT 797 B;Lastre Sulfurado;ESP/F08/1848/832;FASE 8;BOT_RAMPA_SUPERIOR;348,0710144;1;ESPERANZA
05-12-2022;PA2;C15;CAT 797 B;Lastre Sulfurado;ESP/F08/1848/832;FASE 8;BOT_RAMPA_SUPERIOR;348,0710144;1;ESPERANZA
05-12-2022;PA2;C16;CAT 797 B;Lastre Sulfurado;ESP/F08/1848/832;FASE 8;BOT_RAMPA_SUPERIOR;348,0710144;1;ESPERANZA
05-12-2022;PA2;C17;CAT 797 F;Lastre Sulfurado;ESP/F08/1848/832;FASE 8;BOT_RAMPA_SUPERIOR;348,0710144;1;ESPERANZA
05-12-2022;PA2;C19;CAT 797 F;Lastre Sulfurado;ESP/F08/1848/832;FASE 8;BOT_RAMPA_SUPERIOR;1044,209961;3;ESPERANZA
05-12-2022;PA2;C20;CAT 797 F;Lastre Sulfurado;ESP/F08/1848/832;FASE 8;BOT_RAMPA_SUPERIOR;696,1430054;2;ESPERANZA
05-12-2022;PA2;C21;CAT 797 F;Lastre Sulfurado;ESP/F08/1848/832;FASE 8;BOT_RAMPA_SUPERIOR;348,0710144;1;ESPERANZA
05-12-2022;PA2;C22;CAT 797 F;Lastre Sulfurado;ESP/F08/1848/832;FASE 8;BOT_RAMPA_SUPERIOR;348,0710144;1;ESPERANZA
